alarm_id,device_id,start_timestamp,end_timestamp
35,7,21435,21509
12,7,39354,39358
35,7,85693,85693
35,7,85702,85714
35,7,448496,448515
55,7,18088,18122
12,7,600832,600833
48,7,2941,2971
48,7,2985,2992
38,7,462697,462739
38,7,462740,462785
25,7,179742,179804
25,7,285092,285120
54,7,285125,285127
25,7,291125,291135
55,7,587644,587673
50,7,199209,199256
48,7,327420,327461
47,7,350436,350452
50,7,483186,483236
24,7,510109,510115
50,7,510154,510189
24,7,21196,21216
24,7,183780,183801
24,7,397156,397169
24,7,464539,464542
34,7,225882,225926
24,7,457832,457864
34,7,457863,457871
38,7,457851,457870
38,7,554402,554415
55,7,554316,554372
3,7,60182,60183
39,7,389262,389289
46,7,400781,400821
46,7,520514,520551
24,7,466339,466347
39,7,5966,5975
39,7,5989,5989
48,7,6276,6299
55,7,6205,6212
55,7,23242,23266
55,7,23315,23345
55,7,448559,448604
48,7,491345,491374
48,7,491377,491377
38,7,219542,219558
38,7,219581,219586
21,7,502950,502953
25,7,604212,604239
48,7,130658,130695
12,7,410103,410137
21,7,301806,301806
54,7,313111,313136
25,7,410750,410755
25,7,573500,573506
25,7,573515,573536
30,7,339255,339262
55,7,263406,263496
47,7,137536,137562
24,7,309987,310009
47,7,379197,379198
34,7,178164,178196
24,7,288824,288832
38,7,288847,288852
34,7,561007,561062
24,7,574464,574474
38,7,574418,574419
38,7,574425,574464
3,7,335319,335355
51,7,439448,439472
38,7,555888,555942
46,7,561780,561825
3,7,597811,597822
46,7,597761,597764
55,7,44744,44790
11,7,268744,268755
11,7,268782,268791
25,7,418062,418072
25,7,418158,418173
12,7,229826,229835
12,7,287035,287078
48,7,169506,169527
38,7,227327,227365
25,7,106915,106923
54,7,106935,106942
21,7,556869,556913
54,7,556903,556921
55,7,390833,390833
25,7,40369,40376
47,7,91470,91471
47,7,112763,112778
35,7,438557,438562
35,7,29710,29747
50,7,118775,118775
50,7,118777,118782
35,7,277811,277841
35,7,328845,328876
50,7,461212,461217
50,7,461242,461283
24,7,468436,468480
3,7,172062,172070
3,7,374043,374046
3,7,437642,437647
3,7,525728,525739
3,7,525745,525754
54,7,242353,242357
54,7,267910,267927
51,7,277060,277076
51,7,422882,422885
54,7,422878,422889
54,7,422929,422939
54,7,566652,566656
39,7,219280,219288
39,7,268579,268598
39,7,286300,286322
39,7,416871,416872
30,7,215455,215461
30,7,326447,326471
24,7,345135,345138
24,7,424717,424751
30,7,574959,575000
48,7,24791,24799
48,7,173100,173124
48,7,529871,529887
21,7,349959,349972
21,7,529912,529914
38,7,311154,311170
38,7,311174,311184
35,7,7174,7185
51,7,547689,547736
51,7,576737,576753
51,7,576808,576813
51,7,579892,579893
48,7,604097,604156
12,7,8984,8990
12,7,350037,350059
12,7,365945,365962
12,7,463083,463086
48,7,456611,456624
38,7,541894,541897
48,7,596048,596111
25,7,9523,9533
50,7,9500,9537
11,7,352563,352573
48,7,357978,358003
48,7,358016,358037
11,7,471057,471060
25,7,471048,471094
25,7,535266,535311
24,7,563314,563329
48,7,581940,581948
55,7,430640,430652
24,7,445810,445933
24,7,554325,554368
38,7,554300,554312
34,7,576924,576939
38,7,576916,576934
38,7,187517,187517
54,7,259782,259811
46,7,68747,68771
46,7,68780,68785
3,7,326490,326492
3,7,326522,326543
38,7,344487,344492
35,7,12469,12474
35,7,239921,239963
12,7,276754,276767
38,7,282942,282960
48,7,282961,283005
48,7,386893,386947
55,7,209561,209578
11,7,136329,136334
47,7,355174,355183
24,7,391804,391823
24,7,429307,429326
24,7,236846,236849
24,7,303713,303715
24,7,469309,469324
24,7,529025,529048
24,7,19110,19160
34,7,19056,19107
38,7,275564,275575
3,7,188077,188088
39,7,560081,560082
3,7,5513,5516
46,7,5513,5527
11,7,158326,158327
11,7,482288,482295
24,7,482271,482319
11,7,565010,565066
39,7,166651,166657
12,7,446333,446336
48,7,22346,22484
55,7,22384,22392
55,7,34818,34912
48,7,126423,126480
55,7,258010,258018
48,7,521598,521662
48,7,601480,601495
38,7,183556,183582
50,7,362131,362190
38,7,457941,457965
38,7,307743,307761
38,7,423264,423274
11,7,158560,158581
11,7,270853,270884
11,7,561188,561210
48,7,63129,63182
51,7,63151,63170
48,7,133379,133390
48,7,203694,203700
48,7,203720,203728
48,7,278686,278701
51,7,501050,501094
12,7,483585,483602
12,7,401952,401974
25,7,479905,479926
21,7,483062,483066
35,7,345611,345628
35,7,503581,503583
35,7,503622,503688
30,7,164243,164285
30,7,456874,456922
55,7,145715,145756
55,7,340988,340990
55,7,375278,375303
25,7,31249,31266
48,7,31280,31297
25,7,142125,142187
11,7,167695,167718
48,7,167704,167718
50,7,167685,167754
47,7,357635,357644
24,7,435186,435253
25,7,435214,435239
47,7,435243,435245
50,7,435213,435218
24,7,485188,485194
25,7,489991,490064
48,7,490003,490008
24,7,526081,526086
47,7,526126,526129
24,7,601853,601855
50,7,601854,601854
24,7,576526,576548
3,7,439468,439473
38,7,372404,372415
54,7,372383,372400
51,7,545121,545143
54,7,545139,545160
55,7,512538,512542
48,7,86803,86813
21,7,488600,488602
38,7,70017,70060
48,7,70066,70069
38,7,254533,254581
48,7,551551,551564
48,7,29138,29139
21,7,41124,41135
12,7,357652,357679
39,7,21414,21417
48,7,85703,85749
12,7,225905,225916
38,7,604233,604234
39,7,410128,410157
38,7,573521,573548
38,7,418071,418102
39,7,287049,287093
24,7,437647,437668
48,7,326451,326460
39,7,365957,365961
38,7,471068,471114
12,7,19100,19111
38,7,565066,565097
51,7,565024,565031
51,7,456921,456928
21,7,435233,435240
38,7,435232,435267
21,7,330218,330258
48,7,13556,13578
48,7,151862,151877
48,7,342326,342369
38,7,402313,402343
48,7,402318,402323
38,7,114082,114087
48,7,114140,114142
38,7,139258,139285
39,7,306534,306551
48,7,434824,434856
12,7,519727,519736
55,7,519712,519736
39,7,174685,174726
48,7,154193,154285
35,7,174140,174160
35,7,174189,174260
48,7,495354,495376
39,7,432048,432056
39,7,432113,432178
39,7,99939,99980
35,7,34753,34766
21,7,197739,197743
48,7,43774,43806
48,7,51220,51273
48,7,180364,180378
21,7,288910,288915
21,7,574461,574464
21,7,574504,574538
24,7,41140,41171
48,7,306524,306543
55,7,106927,106952
48,7,15893,15961
24,7,600348,600356
21,7,552842,552853
39,7,21584,21599
12,7,349702,349708
55,7,551564,551568
55,7,335842,335847
48,7,219292,219333
38,7,497162,497172
55,7,139199,139203
35,7,505160,505365
55,7,522341,522400
55,7,479924,479926
21,7,572774,572784
25,7,572758,572840
38,7,360728,360751
38,7,395078,395105
12,7,436157,436237
38,7,247568,247577
55,7,283143,283181
12,7,273097,273132
12,7,397174,397208
21,7,554384,554443
24,7,558813,558847
39,7,470803,470827
11,7,130734,130738
39,7,410144,410149
39,7,487282,487290
25,7,6628,6653
38,7,137616,137653
38,7,250692,250734
55,7,84718,84744
55,7,236826,236836
21,7,439472,439489
21,7,330786,330788
24,7,175768,175776
50,7,592244,592251
38,7,130716,130778
38,7,525729,525748
39,7,2149,2156
38,7,272698,272710
39,7,337289,337290
12,7,330789,330799
46,7,450547,450555
50,7,349623,349631
39,7,580564,580578
38,7,580530,580564
24,7,20976,20982
24,7,548632,548656
35,7,569218,569283
35,7,569290,569295
39,7,586269,586338
11,7,532921,532925
38,7,91529,91546
38,7,42299,42299
48,7,206682,206756
48,7,495831,495852
55,7,190940,190980
48,7,32024,32082
38,7,586183,586250
55,7,330831,330838
55,7,449193,449202
38,7,107658,107662
55,7,445893,445924
55,7,445924,445931
38,7,221257,221286
48,7,221195,221211
21,7,535097,535134
55,7,433031,433060
38,7,492377,492408
55,7,437364,437386
55,7,437414,437464
55,7,422791,422808
21,7,468420,468432
21,7,468514,468524
24,7,437646,437651
21,7,345235,345250
38,7,20520,20534
51,7,471076,471158
54,7,471100,471103
38,7,108606,108612
35,7,107693,107695
21,7,116512,116530
21,7,231784,231836
38,7,227821,227852
38,7,227871,227876
48,7,227883,227914
38,7,468566,468577
48,7,468548,468553
48,7,468570,468576
48,7,225378,225379
48,7,60876,60936
48,7,101114,101182
39,7,29768,29775
55,7,515008,515014
48,7,350101,350122
48,7,350157,350207
48,7,59133,59146
38,7,91017,91052
38,7,91093,91176
48,7,91110,91122
24,7,288343,288364
51,7,44736,44739
55,7,335718,335751
51,7,494494,494502
35,7,13309,13311
39,7,464654,464688
21,7,75431,75444
38,7,186112,186122
38,7,489699,489728
48,7,380905,380927
48,7,412512,412520
48,7,120432,120435
48,7,327879,327892
55,7,515035,515041
21,7,35253,35264
38,7,363978,364019
21,7,477592,477611
38,7,94223,94234
38,7,94297,94311
38,7,414203,414226
48,7,415311,415316
55,7,309217,309224
51,7,514511,514544
35,7,111402,111527
46,7,284596,284614
55,7,194325,194336
55,7,555227,555271
38,7,584151,584186
48,7,584129,584139
51,7,604216,604223
38,7,507976,507985
55,7,84744,84760
12,7,600899,600900
25,7,248886,248922
11,7,385452,385465
55,7,547781,547786
38,7,231493,231501
38,7,231504,231504
11,7,498744,498749
38,7,31387,31396
38,7,354459,354466
38,7,130808,130831
38,7,296698,296702
25,7,339923,339936
3,7,571510,571521
55,7,345619,345631
38,7,31291,31309
48,7,236852,236861
48,7,236862,236893
48,7,450164,450181
21,7,529059,529062
25,7,18911,18936
24,7,358118,358128
50,7,458124,458212
51,7,158387,158423
48,7,22367,22368
48,7,34859,34875
12,7,68024,68055
38,7,14772,14779
38,7,43711,43764
39,7,181982,182005
39,7,207553,207560
39,7,207597,207599
21,7,485245,485248
21,7,601833,601838
39,7,322649,322681
38,7,514154,514166
11,7,244554,244558
50,7,84785,84792
39,7,289334,289346
35,7,107649,107687
12,7,335387,335429
48,7,335356,335365
48,7,494678,494684
39,7,63239,63248
39,7,524705,524713
12,7,37501,37587
39,7,178158,178196
54,7,340352,340374
21,7,259106,259118
12,7,301979,301980
24,7,51563,51591
21,7,173219,173246
11,7,56054,56055
11,7,56070,56080
24,7,228240,228273
24,7,248992,248999
24,7,562520,562564
38,7,185736,185749
50,7,330717,330733
3,7,283291,283299
39,7,56820,56842
12,7,438177,438185
38,7,447022,447052
48,7,276701,276746
51,7,350833,350835
35,7,323098,323113
38,7,349624,349669
21,7,517453,517471
25,7,30018,30024
39,7,469390,469403
38,7,158343,158396
50,7,158348,158351
24,7,67606,67624
38,7,574502,574507
39,7,554451,554497
39,7,306846,306848
11,7,132565,132568
25,7,132600,132607
39,7,177302,177309
39,7,177366,177368
48,7,552826,552944
35,7,362210,362211
35,7,362239,362240
38,7,398398,398408
39,7,408774,408779
50,7,408879,408881
55,7,446758,446767
11,7,439455,439475
38,7,402279,402335
51,7,428337,428343
38,7,574411,574433
55,7,279000,279042
55,7,445787,445918
38,7,287085,287089
38,7,572797,572813
38,7,580565,580590
38,7,586310,586321
48,7,586328,586396
55,7,535100,535114
48,7,111409,111471
38,7,248913,248916
39,7,68043,68082
39,7,335395,335396
38,7,63240,63263
39,7,37571,37596
21,7,67613,67628
39,7,464364,464380
12,7,474399,474422
55,7,233251,233268
38,7,84759,84776
48,7,507167,507181
35,7,77656,77673
39,7,220477,220483
35,7,261369,261380
39,7,464312,464332
48,7,586224,586237
35,7,363748,363761
12,7,206999,207057
35,7,330175,330228
55,7,21233,21249
38,7,365986,366000
35,7,194208,194234
35,7,42682,42697
48,7,533205,533213
55,7,335839,335853
11,7,154298,154323
55,7,397310,397314
35,7,458080,458131
12,7,372927,372935
12,7,372940,372972
11,7,455265,455273
25,7,455257,455274
21,7,372932,372934
21,7,37552,37570
50,7,570351,570370
55,7,330237,330263
48,7,306610,306616
38,7,100001,100015
12,7,242754,242754
12,7,410616,410618
55,7,297457,297473
51,7,340503,340534
38,7,63225,63230
21,7,175750,175764
21,7,60183,60190
39,7,470977,470991
38,7,245792,245796
48,7,245778,245806
39,7,249741,249756
55,7,345240,345251
48,7,215981,215986
39,7,327473,327480
48,7,88320,88332
39,7,513879,513907
55,7,498812,498815
55,7,532563,532624
38,7,407691,407714
55,7,250689,250701
55,7,136411,136413
55,7,330149,330190
38,7,547755,547755
55,7,9611,9644
55,7,358148,358152
54,7,63158,63158
12,7,84800,84831
48,7,289376,289434
35,7,185745,185796
51,7,389310,389455
55,7,245460,245464
39,7,22404,22406
38,7,501052,501052
38,7,501130,501148
21,7,523798,523822
21,7,585138,585146
25,7,492543,492574
12,7,249343,249386
50,7,498771,498776
25,7,349651,349735
11,7,443501,443505
11,7,443547,443559
25,7,443476,443509
12,7,70893,70908
12,7,372966,373059
21,7,539352,539377
11,7,588229,588251
25,7,588186,588271
38,7,540881,540911
39,7,403905,403949
39,7,63213,63236
39,7,464294,464317
39,7,206913,206933
21,7,385544,385555
39,7,533501,533533
21,7,369409,369414
39,7,496183,496205
39,7,496226,496278
38,7,169777,169777
38,7,129837,129838
38,7,440551,440571
50,7,440596,440604
39,7,226042,226053
39,7,226084,226139
39,7,361342,361373
12,7,358141,358180
21,7,458135,458158
38,7,574494,574529
39,7,350884,350889
39,7,600990,601029
39,7,319150,319160
12,7,189833,189842
48,7,388868,388883
55,7,67618,67625
39,7,474422,474433
48,7,42689,42694
48,7,249755,249759
38,7,443487,443571
39,7,372984,373002
39,7,373008,373015
35,7,41297,41307
48,7,363802,363810
48,7,194255,194305
35,7,151661,151784
39,7,410734,410790
35,7,41277,41298
48,7,169796,169804
48,7,226087,226101
38,7,361415,361417
48,7,262096,262122
48,7,273106,273133
39,7,136383,136387
55,7,585143,585163
51,7,154321,154333
48,7,430935,430969
55,7,358183,358240
38,7,37588,37590
48,7,495069,495100
38,7,397205,397236
39,7,60918,60931
39,7,60937,60940
50,7,389318,389372
39,7,514625,514648
39,7,514660,514707
38,7,340015,340016
50,7,420152,420225
50,7,68191,68264
38,7,220529,220540
38,7,464393,464435
55,7,125306,125311
38,7,436214,436234
48,7,436247,436271
55,7,562551,562553
38,7,47238,47255
48,7,87416,87440
48,7,327563,327586
48,7,448638,448700
38,7,335471,335475
48,7,75564,75567
39,7,430160,430188
38,7,236836,236840
48,7,220195,220204
54,7,158464,158482
55,7,396575,396579
55,7,101916,101919
38,7,37534,37579
54,7,588242,588266
50,7,407767,407773
38,7,30067,30094
39,7,439609,439611
38,7,443569,443580
38,7,547814,547825
50,7,63196,63229
50,7,63234,63251
39,7,562614,562621
38,7,554379,554403
48,7,554372,554409
48,7,151664,151667
48,7,151706,151726
48,7,410749,410763
48,7,207102,207112
48,7,358161,358225
38,7,441128,441128
39,7,557456,557469
38,7,514688,514691
48,7,514716,514718
48,7,358223,358271
38,7,228333,228496
48,7,88307,88309
35,7,498799,498845
38,7,136417,136449
55,7,492556,492643
48,7,428334,428352
48,7,571632,571639
48,7,511120,511151
1,8,3440,3545
1,8,30713,30792
1,8,217226,217294
1,8,238566,238659
1,8,259463,259548
1,8,514821,514907
1,8,528063,528177
1,8,539851,539925
2,8,5196,5301
2,8,30018,30076
2,8,525247,525334
2,8,565707,565797
3,8,56512,56593
3,8,164742,164805
3,8,165742,165799
3,8,225947,226066
3,8,243679,243743
3,8,316274,316334
3,8,325210,325275
3,8,351727,351741
4,8,60247,60303
4,8,166286,166374
4,8,318420,318497
4,8,406170,406230
4,8,594605,594719
5,8,71181,71273
5,8,93638,93720
5,8,132116,132246
5,8,175986,176089
5,8,387282,387368
6,8,73500,73576
6,8,84695,84785
6,8,175843,175931
6,8,516232,516308
7,8,123171,123233
7,8,228689,228734
7,8,326807,326889
7,8,390410,390487
7,8,586989,587035
12,8,158151,158223
12,8,250668,250745
12,8,261099,261183
12,8,289588,289684
12,8,549319,549369
13,8,27047,27112
13,8,52137,52188
13,8,114329,114385
13,8,115323,115376
13,8,219766,219849
13,8,415067,415121
13,8,454299,454361
13,8,463918,463987
13,8,550159,550229
16,8,37350,37467
16,8,429190,429248
16,8,433355,433434
16,8,469380,469484
16,8,545344,545443
16,8,547138,547260
16,8,565845,565921
18,8,26645,26699
18,8,92439,92494
18,8,115863,115933
18,8,178173,178234
18,8,189030,189136
18,8,393233,393299
18,8,422205,422246
18,8,494624,494703
21,8,24792,24875
21,8,57944,58028
21,8,83764,83830
21,8,139835,139926
21,8,164214,164307
21,8,227149,227236
21,8,272274,272362
21,8,323653,323750
21,8,410416,410479
21,8,424691,424740
21,8,475157,475244
21,8,566097,566201
23,8,7094,7196
23,8,18923,18978
23,8,19677,19765
23,8,30073,30138
23,8,30554,30655
23,8,48610,48680
23,8,110602,110706
23,8,153909,153982
23,8,187228,187325
23,8,202021,202115
24,8,185669,185766
24,8,442791,442868
24,8,515030,515119
25,8,18659,18725
25,8,40412,40467
25,8,61441,61518
25,8,196078,196135
25,8,206646,206700
25,8,299164,299210
25,8,396511,396588
25,8,448008,448067
25,8,491364,491432
26,8,31276,31384
26,8,58744,58827
26,8,100333,100426
26,8,113589,113626
26,8,139561,139632
26,8,160958,161077
26,8,165458,165537
26,8,561615,561636
26,8,597954,598069
27,8,64216,64290
27,8,103083,103171
27,8,137317,137397
27,8,157471,157556
27,8,211558,211643
27,8,283342,283413
27,8,359724,359799
27,8,543532,543618
31,8,66228,66263
31,8,372779,372852
31,8,427237,427331
31,8,429611,429643
35,8,1147,1245
35,8,11224,11346
35,8,36235,36327
35,8,181544,181643
35,8,192273,192401
35,8,213393,213502
35,8,386955,387060
35,8,429347,429443
35,8,458116,458223
35,8,463985,464056
35,8,482223,482312
35,8,519867,519969
35,8,580877,580972
37,8,4487,4490
37,8,107263,107362
37,8,216848,216937
37,8,226675,226737
37,8,340314,340416
37,8,354418,354461
37,8,366649,366704
37,8,414530,414587
37,8,445279,445306
39,8,22825,22904
39,8,92357,92437
39,8,218453,218542
39,8,462000,462091
39,8,500279,500362
39,8,524319,524400
43,8,151418,151495
43,8,186783,186888
43,8,240153,240261
43,8,254604,254733
43,8,349954,350061
43,8,374864,374963
43,8,432722,432831
43,8,602639,602725
46,8,115378,115442
46,8,143588,143696
46,8,187812,187900
46,8,211529,211590
46,8,307123,307201
46,8,322349,322439
46,8,347337,347419
46,8,354556,354635
46,8,396510,396612
46,8,512389,512458
51,8,32399,32493
51,8,74796,74892
51,8,123765,123809
51,8,264180,264273
51,8,401270,401372
51,8,416206,416222
51,8,448290,448354
51,8,583310,583375
52,8,236821,236880
52,8,246819,246875
52,8,506833,506904
53,8,162939,163039
53,8,263372,263482
53,8,276766,276856
53,8,290791,290858
53,8,307125,307216
53,8,403783,403905
53,8,457859,457977
53,8,538984,539087
53,8,567325,567393
54,8,91206,91262
54,8,121694,121770
54,8,125341,125428
54,8,159081,159139
54,8,187078,187122
54,8,196431,196516
54,8,288662,288673
54,8,346635,346697
54,8,601425,601515
56,8,21798,21875
56,8,40875,40965
56,8,44461,44543
56,8,123422,123508
56,8,308243,308314
56,8,308606,308707
56,8,471221,471300
56,8,544573,544648
56,8,581939,582010
58,8,324084,324194
58,8,348036,348106
58,8,371547,371616
58,8,514833,514903
6,8,56569,56654
24,8,56592,56675
6,8,165749,165849
24,8,243722,243802
6,8,166297,166397
52,8,93686,93744
52,8,132130,132173
35,8,123220,123317
35,8,587028,587129
39,8,250721,250771
23,8,289669,289750
39,8,289640,289738
39,8,545411,545496
39,8,565910,565988
31,8,178182,178245
1,8,189068,189140
31,8,494668,494689
23,8,323658,323751
23,8,566154,566213
56,8,153963,154046
56,8,187287,187374
56,8,202096,202170
56,8,40439,40512
56,8,61474,61579
7,8,299199,299273
43,8,299196,299282
43,8,491424,491518
13,8,31284,31362
35,8,58819,58922
16,8,100338,100399
35,8,100340,100420
16,8,113590,113679
16,8,160980,161083
16,8,165524,165566
27,8,165534,165605
53,8,597974,598067
13,8,11340,11443
13,8,36325,36376
13,8,181579,181664
13,8,387039,387115
13,8,482269,482361
6,8,448344,448433
27,8,276801,276862
27,8,307138,307220
27,8,403812,403894
35,8,371595,371710
24,8,120844,120936
24,8,464555,464620
6,8,510084,510150
23,8,510083,510169
6,8,494936,495022
5,8,457855,457944
24,8,457848,457903
3,8,596054,596090
23,8,584141,584233
3,8,54017,54099
3,8,285407,285487
3,8,430271,430361
12,8,470793,470863
1,8,355457,355556
31,8,355478,355527
7,8,102232,102304
7,8,219580,219680
7,8,342043,342097
7,8,76194,76261
1,8,80596,80684
12,8,487315,487398
54,8,159809,159908
7,8,185146,185233
54,8,185115,185151
21,8,301759,301840
54,8,301810,301848
25,8,313125,313175
7,8,410764,410837
54,8,517211,517267
7,8,525566,525635
25,8,525582,525645
7,8,573458,573542
21,8,573496,573576
25,8,573455,573519
6,8,553007,553095
35,8,514672,514755
27,8,1936,1997
27,8,63124,63202
27,8,464153,464217
24,8,309952,310012
24,8,379147,379259
25,8,379140,379213
27,8,435436,435500
35,8,177550,177669
1,8,127301,127360
31,8,452552,452612
13,8,179073,179112
27,8,208905,208967
35,8,287202,287281
35,8,474086,474174
23,8,339341,339402
35,8,339367,339448
35,8,71627,71737
6,8,511637,511734
35,8,520806,520889
27,8,552196,552277
6,8,572718,572807
23,8,101443,101513
6,8,455822,455905
23,8,455772,455837
24,8,483893,483972
24,8,549231,549314
3,8,391960,392023
39,8,270846,270931
3,8,126354,126382
46,8,126302,126383
56,8,516633,516679
58,8,504883,504951
6,8,270563,270653
7,8,270577,270633
23,8,201748,201839
7,8,214637,214716
13,8,374404,374463
43,8,374446,374531
43,8,441606,441695
13,8,562161,562224
13,8,76925,77007
4,8,206902,206960
27,8,206889,206940
27,8,410510,410547
13,8,467108,467182
16,8,467126,467203
7,8,297437,297504
25,8,297460,297513
35,8,242932,243031
25,8,8549,8609
25,8,31608,31671
52,8,269251,269295
52,8,269303,269351
35,8,311285,311384
6,8,123992,124082
24,8,139542,139607
23,8,173193,173285
23,8,173835,173911
24,8,173833,173900
24,8,331456,331538
6,8,452166,452263
23,8,575296,575368
23,8,588791,588855
5,8,283111,283206
24,8,283085,283140
5,8,480551,480640
24,8,480636,480705
24,8,530849,530909
3,8,385428,385534
3,8,495743,495786
23,8,205683,205753
23,8,277134,277214
39,8,377024,377097
3,8,98281,98361
3,8,330691,330754
3,8,497915,497969
56,8,29977,30043
6,8,71066,71154
56,8,71076,71182
56,8,129787,129870
23,8,162254,162331
6,8,283240,283346
6,8,333844,333917
6,8,333944,334029
24,8,333852,333931
56,8,333878,333959
6,8,397927,398002
6,8,440487,440561
23,8,440505,440583
56,8,440524,440610
39,8,238302,238383
39,8,345374,345455
39,8,599369,599444
12,8,56676,56741
58,8,56719,56844
12,8,97466,97563
58,8,97469,97585
58,8,127084,127177
12,8,562272,562372
31,8,86653,86704
31,8,97097,97152
1,8,275293,275394
7,8,288113,288196
6,8,532400,532469
7,8,14538,14603
7,8,104493,104556
21,8,104572,104662
7,8,130731,130795
21,8,130740,130855
7,8,250644,250711
7,8,401739,401802
7,8,566171,566230
43,8,90077,90180
43,8,133727,133822
13,8,154875,154972
7,8,41636,41709
7,8,125480,125559
7,8,231470,231528
7,8,423682,423744
25,8,458634,458706
51,8,193228,193308
51,8,274322,274360
51,8,305125,305200
56,8,572766,572836
1,8,483590,483683
12,8,468328,468382
12,8,496916,496998
21,8,436600,436680
54,8,436620,436692
54,8,535642,535698
31,8,68980,69042
6,8,85176,85268
6,8,242869,242935
43,8,242868,242967
35,8,26233,26324
35,8,39099,39175
35,8,470823,470894
27,8,8988,9056
27,8,82182,82287
27,8,524575,524659
27,8,533388,533479
27,8,494938,495039
31,8,323016,323069
25,8,517437,517490
24,8,129132,129166
6,8,236790,236856
6,8,249199,249278
23,8,249158,249220
6,8,303682,303786
23,8,324326,324407
6,8,450162,450244
23,8,450146,450212
23,8,469322,469404
3,8,37369,37498
3,8,188073,188123
3,8,334980,335040
3,8,544167,544210
39,8,283615,283690
46,8,274817,274885
46,8,371525,371574
3,8,458077,458160
23,8,158326,158393
24,8,565011,565091
56,8,571526,571593
12,8,409134,409228
12,8,510102,510169
1,8,23840,23927
31,8,34862,34922
31,8,257978,257983
31,8,257991,258013
1,8,361211,361294
7,8,319127,319196
6,8,362109,362186
7,8,236188,236288
21,8,469949,470044
7,8,423260,423341
13,8,423260,423323
7,8,247889,247943
7,8,561172,561254
25,8,561165,561229
51,8,77236,77307
51,8,126522,126558
56,8,181898,181989
56,8,370815,370880
12,8,149626,149685
1,8,282891,282978
12,8,282943,283019
12,8,483534,483587
1,8,602368,602476
12,8,602331,602401
12,8,207479,207543
12,8,296648,296749
54,8,158501,158544
21,8,209142,209200
54,8,209156,209224
54,8,432118,432171
35,8,415441,415542
35,8,503614,503707
27,8,178080,178172
27,8,567614,567721
25,8,167694,167757
31,8,348333,348391
24,8,435171,435259
31,8,485162,485180
52,8,5961,6026
3,8,439441,439546
3,8,239389,239513
12,8,572297,572354
27,8,469792,469877
5,8,66844,66904
5,8,246477,246574
5,8,270843,270943
24,8,270842,270925
3,8,548672,548712
54,8,309738,309764
3,8,369339,369467
3,8,523075,523168
46,8,523114,523181
23,8,72953,73057
23,8,124453,124529
23,8,436336,436411
56,8,133697,133788
56,8,149966,150031
56,8,599593,599680
56,8,352047,352145
7,8,365957,366025
13,8,368226,368293
56,8,368178,368273
25,8,6791,6856
6,8,139582,139668
12,8,153540,153611
35,8,388054,388121
12,8,591020,591084
1,8,388802,388880
12,8,388807,388898
1,8,465573,465656
7,8,25424,25471
25,8,215953,216007
54,8,440977,441052
31,8,325975,326010
25,8,361242,361325
31,8,361240,361319
24,8,390020,390095
24,8,456835,456912
25,8,569192,569264
35,8,5731,5822
52,8,5717,5761
35,8,214677,214755
52,8,309608,309671
52,8,401603,401669
7,8,56660,56738
13,8,587091,587176
56,8,323680,323761
39,8,165530,165613
52,8,457908,458013
24,8,596061,596134
6,8,285451,285537
6,8,430296,430385
13,8,355471,355573
23,8,301803,301886
7,8,313175,313260
56,8,313174,313226
35,8,410820,410934
23,8,573491,573574
13,8,573476,573577
12,8,1987,2067
56,8,339399,339459
13,8,339407,339478
13,8,71636,71696
13,8,520822,520902
56,8,455789,455853
7,8,549286,549331
24,8,391988,392049
56,8,201757,201824
13,8,242974,243042
7,8,139596,139650
21,8,173868,173976
21,8,480690,480779
23,8,385465,385553
21,8,333869,333975
39,8,56714,56774
35,8,127096,127188
23,8,14538,14634
35,8,14573,14669
23,8,104543,104603
23,8,423688,423752
6,8,305189,305277
39,8,468370,468445
56,8,517440,517533
56,8,469353,469389
6,8,37384,37464
24,8,37449,37537
23,8,236256,236331
23,8,470015,470079
35,8,247905,248008
35,8,561207,561309
13,8,561177,561257
39,8,283012,283075
23,8,483581,483671
39,8,602386,602464
23,8,207501,207603
23,8,296692,296784
27,8,209175,209277
13,8,503639,503726
12,8,567679,567758
7,8,167716,167782
13,8,167741,167807
23,8,439483,439547
23,8,239447,239524
24,8,548694,548724
23,8,369451,369539
13,8,6827,6894
39,8,153551,153637
39,8,388894,388970
13,8,215984,216011
27,8,441014,441075
21,8,390066,390150
7,8,569199,569285
13,8,569218,569290
56,8,569234,569304
21,8,554412,554516
23,8,470782,470855
56,8,6254,6342
27,8,517202,517298
51,8,339219,339227
7,8,137585,137660
13,8,137611,137701
56,8,137602,137691
13,8,250636,250706
7,8,244578,244653
25,8,244608,244648
7,8,316318,316406
39,8,435444,435525
25,8,420092,420152
23,8,175805,175876
6,8,457910,458006
58,8,349351,349427
43,8,130706,130796
7,8,525798,525874
13,8,525750,525838
43,8,525767,525864
7,8,272687,272768
6,8,261746,261836
7,8,261760,261822
24,8,326486,326585
13,8,360032,360103
43,8,360010,360102
6,8,578123,578198
39,8,22979,23044
23,8,236791,236847
24,8,600304,600365
1,8,66882,66987
12,8,66892,66968
21,8,548449,548527
23,8,507678,507726
25,8,548764,548802
23,8,95446,95532
56,8,456877,456966
27,8,116914,116988
23,8,273648,273743
39,8,273624,273702
23,8,397204,397297
39,8,272786,272844
27,8,392379,392462
56,8,318531,318603
13,8,100352,100443
39,8,561668,561730
7,8,206870,206928
